,username,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,UniqueID,track_uri
112,ozdakaac3d5c3izl7tcrrzu7i,285280,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:0NRHj8hDwwmSPaA41o379r,Taylor Swift:The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r
113,ozdakaac3d5c3izl7tcrrzu7i,225020,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:4IQkfUsrwXol38VV3U7t7T,Taylor Swift:Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4IQkfUsrwXol38VV3U7t7T
114,ozdakaac3d5c3izl7tcrrzu7i,182421,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:6pYNq0ZwpPVazKzsqpf0G8,Taylor Swift:The Very First Night (Taylor's Version) (From The Vault),6pYNq0ZwpPVazKzsqpf0G8
115,ozdakaac3d5c3izl7tcrrzu7i,7273,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:05GsNucq8Bngd9fnd4fRa0,Taylor Swift:Begin Again (Taylor's Version),05GsNucq8Bngd9fnd4fRa0
116,ozdakaac3d5c3izl7tcrrzu7i,225960,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift:Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j
117,ozdakaac3d5c3izl7tcrrzu7i,225960,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift:Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j
118,ozdakaac3d5c3izl7tcrrzu7i,225960,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift:Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j
119,ozdakaac3d5c3izl7tcrrzu7i,219290,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift:Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j
120,ozdakaac3d5c3izl7tcrrzu7i,5680,Gorgeous,Taylor Swift,reputation,spotify:track:1ZY1PqizIl78geGM4xWlEA,Taylor Swift:Gorgeous,1ZY1PqizIl78geGM4xWlEA
121,ozdakaac3d5c3izl7tcrrzu7i,209030,Speak Now,Taylor Swift,Speak Now,spotify:track:7dXKdjpOaH2iwfFKmUj7aq,Taylor Swift:Speak Now,7dXKdjpOaH2iwfFKmUj7aq
122,ozdakaac3d5c3izl7tcrrzu7i,9170,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),spotify:track:5pcjystBtalYeqaiXCcgEY,Taylor Swift:You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),5pcjystBtalYeqaiXCcgEY
123,ozdakaac3d5c3izl7tcrrzu7i,241822,Today Was A Fairytale (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),spotify:track:2JoJrsEV15OzbijS47lids,Taylor Swift:Today Was A Fairytale (Taylor’s Version),2JoJrsEV15OzbijS47lids
124,ozdakaac3d5c3izl7tcrrzu7i,42707,happiness,Taylor Swift,evermore,spotify:track:73YUReisjb3A9ActdLLjJQ,Taylor Swift:happiness,73YUReisjb3A9ActdLLjJQ
125,ozdakaac3d5c3izl7tcrrzu7i,59070,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:4OAuvHryIVv4kMDNSLuPt6,Taylor Swift:Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6
126,ozdakaac3d5c3izl7tcrrzu7i,152296,Cruel Summer,Taylor Swift,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift:Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr
127,ozdakaac3d5c3izl7tcrrzu7i,206883,Lover,Taylor Swift,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift:Lover,1dGr1c8CrMLDpV6mPbImSI
128,ozdakaac3d5c3izl7tcrrzu7i,2030,The Man,Taylor Swift,Lover,spotify:track:3RauEVgRgj1IuWdJ9fDs70,Taylor Swift:The Man,3RauEVgRgj1IuWdJ9fDs70
129,ozdakaac3d5c3izl7tcrrzu7i,19570,The Archer,Taylor Swift,Lover,spotify:track:3pHkh7d0lzM2AldUtz2x37,Taylor Swift:The Archer,3pHkh7d0lzM2AldUtz2x37
130,ozdakaac3d5c3izl7tcrrzu7i,217166,Kool Aid,The Attire,Kool Aid,spotify:track:2P8OOPJd6fgWYhtBauM3nt,The Attire:Kool Aid,2P8OOPJd6fgWYhtBauM3nt
131,ozdakaac3d5c3izl7tcrrzu7i,22313,pov,Ariana Grande,Positions,spotify:track:3UoULw70kMsiVXxW0L3A33,Ariana Grande:pov,3UoULw70kMsiVXxW0L3A33
132,ozdakaac3d5c3izl7tcrrzu7i,217166,Kool Aid,The Attire,Kool Aid,spotify:track:2P8OOPJd6fgWYhtBauM3nt,The Attire:Kool Aid,2P8OOPJd6fgWYhtBauM3nt
133,ozdakaac3d5c3izl7tcrrzu7i,3683,pov,Ariana Grande,Positions,spotify:track:3UoULw70kMsiVXxW0L3A33,Ariana Grande:pov,3UoULw70kMsiVXxW0L3A33
134,ozdakaac3d5c3izl7tcrrzu7i,1040,Minsu is confused,Minsu,Minsu is confused,spotify:track:26OCm1BoM09I3jIXYQhVsx,Minsu:Minsu is confused,26OCm1BoM09I3jIXYQhVsx
135,ozdakaac3d5c3izl7tcrrzu7i,181433,Who (feat. BTS),Lauv,~how i'm feeling~,spotify:track:2qG81jL9UIP54uS8gYyP4k,Lauv:Who (feat. BTS),2qG81jL9UIP54uS8gYyP4k
136,ozdakaac3d5c3izl7tcrrzu7i,30656,colorblind,Mokita,colorblind,spotify:track:4o3XxiQ9BljY4OU38zanC0,Mokita:colorblind,4o3XxiQ9BljY4OU38zanC0
137,ozdakaac3d5c3izl7tcrrzu7i,0,Won't Be Broken,Keane,The Best Of Keane,spotify:track:1sKHyjgqSO9mkTkZB60TUQ,Keane:Won't Be Broken,1sKHyjgqSO9mkTkZB60TUQ
138,ozdakaac3d5c3izl7tcrrzu7i,31060,Angel With a Shotgun,The Cab,Symphony Soldier,spotify:track:5A8jUZatix87xG0Zj6HSKG,The Cab:Angel With a Shotgun,5A8jUZatix87xG0Zj6HSKG
139,ozdakaac3d5c3izl7tcrrzu7i,391470,All The Right Moves,OneRepublic,Waking Up,spotify:track:5XRHGXut00SrJUFmcn2lQF,OneRepublic:All The Right Moves,5XRHGXut00SrJUFmcn2lQF
140,ozdakaac3d5c3izl7tcrrzu7i,187170,Let You Love Me,Rita Ora,Phoenix (Deluxe),spotify:track:0Hijswm0F2WNL0vN5e4CyE,Rita Ora:Let You Love Me,0Hijswm0F2WNL0vN5e4CyE
141,ozdakaac3d5c3izl7tcrrzu7i,18460,FU (feat. French Montana),Miley Cyrus,Bangerz (Deluxe Version),spotify:track:6dDIOU6AqgLkrjFNPgvKY6,Miley Cyrus:FU (feat. French Montana),6dDIOU6AqgLkrjFNPgvKY6
142,ozdakaac3d5c3izl7tcrrzu7i,85940,Make Me Wanna Die,The Pretty Reckless,Light Me Up,spotify:track:0KGIbrNYktDXYyHopcDI2L,The Pretty Reckless:Make Me Wanna Die,0KGIbrNYktDXYyHopcDI2L
143,ozdakaac3d5c3izl7tcrrzu7i,12240,Secrets,OneRepublic,Waking Up,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,OneRepublic:Secrets,1NhPKVLsHhFUHIOZ32QnS2
144,ozdakaac3d5c3izl7tcrrzu7i,111570,Best Friend (feat. Doja Cat),Saweetie,Best Friend (feat. Doja Cat),spotify:track:2etHQJxIbV0soyPhelVs9Y,Saweetie:Best Friend (feat. Doja Cat),2etHQJxIbV0soyPhelVs9Y
145,ozdakaac3d5c3izl7tcrrzu7i,66500,"Bills, Bills, Bills",Destiny's Child,The Writing's On The Wall,spotify:track:1Oi2zpmL81Q0yScF1zxaC0,"Destiny's Child:Bills, Bills, Bills",1Oi2zpmL81Q0yScF1zxaC0
146,ozdakaac3d5c3izl7tcrrzu7i,184140,Black Widow,Iggy Azalea,Frat Party,spotify:track:13idHd4iXnaPZCuALiAcPS,Iggy Azalea:Black Widow,13idHd4iXnaPZCuALiAcPS
147,ozdakaac3d5c3izl7tcrrzu7i,167656,Sweet but Psycho,Ava Max,Heaven & Hell,spotify:track:7DnAm9FOTWE3cUvso43HhI,Ava Max:Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI
148,ozdakaac3d5c3izl7tcrrzu7i,3353,Without Me,Halsey,Manic,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,Halsey:Without Me,6FZDfxM3a3UCqtzo5pxSLZ
149,ozdakaac3d5c3izl7tcrrzu7i,209000,Work Bitch,Britney Spears,Britney Jean (Deluxe Version),spotify:track:3KliPMvk1EvFZu9cvkj8p1,Britney Spears:Work Bitch,3KliPMvk1EvFZu9cvkj8p1
150,ozdakaac3d5c3izl7tcrrzu7i,4830,Smack a Bitch,Rico Nasty,Smack a Bitch,spotify:track:1nrsFfACPG4Hnw5AuOpCND,Rico Nasty:Smack a Bitch,1nrsFfACPG4Hnw5AuOpCND
151,ozdakaac3d5c3izl7tcrrzu7i,221070,Womanizer,Britney Spears,Circus (Deluxe Version),spotify:track:4fixebDZAVToLbUCuEloa2,Britney Spears:Womanizer,4fixebDZAVToLbUCuEloa2
152,ozdakaac3d5c3izl7tcrrzu7i,16050,Me & My Girls,Selena Gomez,Revival,spotify:track:4i55R0S2I64mhS5biNbECZ,Selena Gomez:Me & My Girls,4i55R0S2I64mhS5biNbECZ
153,ozdakaac3d5c3izl7tcrrzu7i,84280,RISE,League of Legends,RISE,spotify:track:69Sy7207dnixZ6w7RSV9Kb,League of Legends:RISE,69Sy7207dnixZ6w7RSV9Kb
154,ozdakaac3d5c3izl7tcrrzu7i,1070,Aezthetic,Lo-Fox,Into You EP,spotify:track:5vOxYxBIAIP8vQdr22AkaI,Lo-Fox:Aezthetic,5vOxYxBIAIP8vQdr22AkaI
155,ozdakaac3d5c3izl7tcrrzu7i,4710,Something - 2019 Mix,The Beatles,Abbey Road,spotify:track:3S6N0Wbem9KV3DBcYNfXuv,The Beatles:Something - 2019 Mix,3S6N0Wbem9KV3DBcYNfXuv
156,ozdakaac3d5c3izl7tcrrzu7i,7970,We Are Bulletproof Pt.2,BTS,2 Cool 4 Skool,spotify:track:5pjHS3EpHurMyIpB2QBnEd,BTS:We Are Bulletproof Pt.2,5pjHS3EpHurMyIpB2QBnEd
157,ozdakaac3d5c3izl7tcrrzu7i,169770,BANG BANG BANG,BIGBANG,MADE,spotify:track:3dI59jLoFMjMAyUAyRZnkE,BIGBANG:BANG BANG BANG,3dI59jLoFMjMAyUAyRZnkE
158,ozdakaac3d5c3izl7tcrrzu7i,152291,Thunderous,Stray Kids,NOEASY,spotify:track:0nwTMzpatarzvLvtwwzdCt,Stray Kids:Thunderous,0nwTMzpatarzvLvtwwzdCt
159,ozdakaac3d5c3izl7tcrrzu7i,167922,God’s Menu,Stray Kids,GO LIVE,spotify:track:4XPXrcpyNr30Km6aPiflJy,Stray Kids:God’s Menu,4XPXrcpyNr30Km6aPiflJy
160,ozdakaac3d5c3izl7tcrrzu7i,2365,Back Door,Stray Kids,IN LIFE,spotify:track:0XuepwFJUcKN8T5zTqoP0F,Stray Kids:Back Door,0XuepwFJUcKN8T5zTqoP0F
161,ozdakaac3d5c3izl7tcrrzu7i,176540,Stay Alive (Prod. SUGA of BTS),Jung Kook,Stay Alive (Prod. SUGA of BTS),spotify:track:7CAdT0HdiQNlt1C7xk2hep,Jung Kook:Stay Alive (Prod. SUGA of BTS),7CAdT0HdiQNlt1C7xk2hep
162,ozdakaac3d5c3izl7tcrrzu7i,168040,Who U R,Austin Moon,Austin & Ally: Turn It Up,spotify:track:4SE3WIrEC3VrrYkHli3Ass,Austin Moon:Who U R,4SE3WIrEC3VrrYkHli3Ass
163,ozdakaac3d5c3izl7tcrrzu7i,6070,Parachute,Ally Dawson,Austin & Ally: Turn It Up,spotify:track:1KCvYtHZZ4436T0t2is9YC,Ally Dawson:Parachute,1KCvYtHZZ4436T0t2is9YC
164,ozdakaac3d5c3izl7tcrrzu7i,118110,Steal Your Heart,Austin Moon,Austin & Ally: Turn It Up,spotify:track:3BvnlPEMgrNJwWqWOvZF2L,Austin Moon:Steal Your Heart,3BvnlPEMgrNJwWqWOvZF2L
165,ozdakaac3d5c3izl7tcrrzu7i,31970,What I've Been Looking For,Ryan,High School Musical,spotify:track:40RcMOyjymXFKBxlMuQJnA,Ryan:What I've Been Looking For,40RcMOyjymXFKBxlMuQJnA
166,ozdakaac3d5c3izl7tcrrzu7i,154850,Oxygen,Maia Mitchell,Teen Beach Movie,spotify:track:5gXDkRhBRe29vJeafMPNlM,Maia Mitchell:Oxygen,5gXDkRhBRe29vJeafMPNlM
167,ozdakaac3d5c3izl7tcrrzu7i,119500,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",Ross Lynch,Teen Beach Movie,spotify:track:5e3UWcbvTaF5CJWu81MqlQ,"Ross Lynch:Cruisin' for a Bruisin' - From ""Teen Beach Movie""",5e3UWcbvTaF5CJWu81MqlQ
168,ozdakaac3d5c3izl7tcrrzu7i,5210,Rescue Me,Marshmello,Joytime III,spotify:track:35rozLoS6QLE8HX8qswM3k,Marshmello:Rescue Me,35rozLoS6QLE8HX8qswM3k
169,ozdakaac3d5c3izl7tcrrzu7i,2390,Rescue Me,James Gillespie,Rescue Me,spotify:track:4f4cfvGeRK3t2rNZcB4ybd,James Gillespie:Rescue Me,4f4cfvGeRK3t2rNZcB4ybd
170,ozdakaac3d5c3izl7tcrrzu7i,89810,Rescue Me,Thirty Seconds To Mars,AMERICA,spotify:track:3yelVZf4p9wDpWjPav5mOn,Thirty Seconds To Mars:Rescue Me,3yelVZf4p9wDpWjPav5mOn
171,ozdakaac3d5c3izl7tcrrzu7i,1380,willow,Taylor Swift,evermore,spotify:track:2gVhfX2Gy1T9kDuS9azrF7,Taylor Swift:willow,2gVhfX2Gy1T9kDuS9azrF7
172,ozdakaac3d5c3izl7tcrrzu7i,206472,august,Taylor Swift,folklore,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift:august,3hUxzQpSfdDqwM3ZTFQY0K
173,ozdakaac3d5c3izl7tcrrzu7i,219760,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:6AtZLIzUINvExIUy4QhdjP,Taylor Swift:I Knew You Were Trouble (Taylor's Version),6AtZLIzUINvExIUy4QhdjP
174,ozdakaac3d5c3izl7tcrrzu7i,242200,Should've Said No,Taylor Swift,Taylor Swift,spotify:track:6CdaXOq1MWe2JHDalTG01d,Taylor Swift:Should've Said No,6CdaXOq1MWe2JHDalTG01d
175,ozdakaac3d5c3izl7tcrrzu7i,221306,Lover,Taylor Swift,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift:Lover,1dGr1c8CrMLDpV6mPbImSI
176,ozdakaac3d5c3izl7tcrrzu7i,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,Taylor Swift:tolerate it,6lCvK2AR2uOKkVFCVlAzzm
177,ozdakaac3d5c3izl7tcrrzu7i,225960,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift:Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j
178,ozdakaac3d5c3izl7tcrrzu7i,193293,All You Had To Do Was Stay,Taylor Swift,1989,spotify:track:4NNolUeL5m2ju7kf8pdg6H,Taylor Swift:All You Had To Do Was Stay,4NNolUeL5m2ju7kf8pdg6H
179,ozdakaac3d5c3izl7tcrrzu7i,77307,ivy,Taylor Swift,evermore,spotify:track:19CSr8rwW05VJL2F91KFNK,Taylor Swift:ivy,19CSr8rwW05VJL2F91KFNK
180,ozdakaac3d5c3izl7tcrrzu7i,245426,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,Red (Taylor's Version),spotify:track:7qEUFOVcxRI19tbT68JcYK,Taylor Swift:Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),7qEUFOVcxRI19tbT68JcYK
181,ozdakaac3d5c3izl7tcrrzu7i,285280,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:0NRHj8hDwwmSPaA41o379r,Taylor Swift:The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r
182,ozdakaac3d5c3izl7tcrrzu7i,49663,cowboy like me,Taylor Swift,evermore,spotify:track:1XjHRolIXL2M1EEOUsGGR4,Taylor Swift:cowboy like me,1XjHRolIXL2M1EEOUsGGR4
183,ozdakaac3d5c3izl7tcrrzu7i,3520,Picture To Burn,Taylor Swift,Taylor Swift,spotify:track:4BYejINgfZF0qKDMEH2cim,Taylor Swift:Picture To Burn,4BYejINgfZF0qKDMEH2cim
184,ozdakaac3d5c3izl7tcrrzu7i,1180,Gorgeous,Taylor Swift,reputation,spotify:track:1ZY1PqizIl78geGM4xWlEA,Taylor Swift:Gorgeous,1ZY1PqizIl78geGM4xWlEA
185,ozdakaac3d5c3izl7tcrrzu7i,500,the lakes - bonus track,Taylor Swift,folklore,spotify:track:5dwQhzeE8LXpl9sbZJZmQS,Taylor Swift:the lakes - bonus track,5dwQhzeE8LXpl9sbZJZmQS
186,ozdakaac3d5c3izl7tcrrzu7i,940,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:5YqltLsjdqFtvqE7Nrysvs,Taylor Swift:We Are Never Ever Getting Back Together (Taylor's Version),5YqltLsjdqFtvqE7Nrysvs
187,ozdakaac3d5c3izl7tcrrzu7i,215626,"no body, no crime (feat. HAIM)",Taylor Swift,evermore,spotify:track:6NriykdkRrjQMZo1sfVYUo,"Taylor Swift:no body, no crime (feat. HAIM)",6NriykdkRrjQMZo1sfVYUo
188,ozdakaac3d5c3izl7tcrrzu7i,293040,Back To December,Taylor Swift,Speak Now,spotify:track:5l6GqSxplqnZbLg0LTPQeG,Taylor Swift:Back To December,5l6GqSxplqnZbLg0LTPQeG
189,ozdakaac3d5c3izl7tcrrzu7i,247126,Speak Now,Taylor Swift,Speak Now,spotify:track:7dXKdjpOaH2iwfFKmUj7aq,Taylor Swift:Speak Now,7dXKdjpOaH2iwfFKmUj7aq
190,ozdakaac3d5c3izl7tcrrzu7i,225016,I Did Something Bad,Taylor Swift,reputation,spotify:track:4svZDCRz4cJoneBpjpx8DJ,Taylor Swift:I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ
191,ozdakaac3d5c3izl7tcrrzu7i,1660,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:6pYNq0ZwpPVazKzsqpf0G8,Taylor Swift:The Very First Night (Taylor's Version) (From The Vault),6pYNq0ZwpPVazKzsqpf0G8
192,ozdakaac3d5c3izl7tcrrzu7i,1340,Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,spotify:track:214nt20w5wOxJnY462klLw,Taylor Swift:Miss Americana & The Heartbreak Prince,214nt20w5wOxJnY462klLw
193,ozdakaac3d5c3izl7tcrrzu7i,295413,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:6lzc0Al0zfZOIFsFvBS1ki,Taylor Swift:State Of Grace (Taylor's Version),6lzc0Al0zfZOIFsFvBS1ki
194,ozdakaac3d5c3izl7tcrrzu7i,177456,This Love,Taylor Swift,1989,spotify:track:7lTxQZVXlvIX7Z3szSy8Sh,Taylor Swift:This Love,7lTxQZVXlvIX7Z3szSy8Sh
195,ozdakaac3d5c3izl7tcrrzu7i,181770,Stay Alive (Prod. SUGA of BTS),Jung Kook,Stay Alive (Prod. SUGA of BTS),spotify:track:7CAdT0HdiQNlt1C7xk2hep,Jung Kook:Stay Alive (Prod. SUGA of BTS),7CAdT0HdiQNlt1C7xk2hep
196,ozdakaac3d5c3izl7tcrrzu7i,29970,Sober,Childish Gambino,Kauai,spotify:track:5NhlpQ6BOIz3S5welptk1W,Childish Gambino:Sober,5NhlpQ6BOIz3S5welptk1W
197,ozdakaac3d5c3izl7tcrrzu7i,150880,Cold Coffee,Ed Sheeran,5,spotify:track:4THoSHxiabL1rd59iVWu2T,Ed Sheeran:Cold Coffee,4THoSHxiabL1rd59iVWu2T
198,ozdakaac3d5c3izl7tcrrzu7i,5580,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi:Before You Go,2gMXnyrvIjhVBUZwvLZDMP
199,ozdakaac3d5c3izl7tcrrzu7i,76550,I Think I Like You,The Band CAMINO,The Band CAMINO,spotify:track:6yOxL1xfPkv9Z9zvpNrMDU,The Band CAMINO:I Think I Like You,6yOxL1xfPkv9Z9zvpNrMDU
200,ozdakaac3d5c3izl7tcrrzu7i,41170,Roses,The Band CAMINO,The Band CAMINO,spotify:track:3Q8u1ugsmi8ZLq8vVoL6uI,The Band CAMINO:Roses,3Q8u1ugsmi8ZLq8vVoL6uI
201,ozdakaac3d5c3izl7tcrrzu7i,50380,I Think I Like You,The Band CAMINO,The Band CAMINO,spotify:track:6yOxL1xfPkv9Z9zvpNrMDU,The Band CAMINO:I Think I Like You,6yOxL1xfPkv9Z9zvpNrMDU
202,ozdakaac3d5c3izl7tcrrzu7i,1690,I Did Something Bad,Taylor Swift,reputation,spotify:track:4svZDCRz4cJoneBpjpx8DJ,Taylor Swift:I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ
203,ozdakaac3d5c3izl7tcrrzu7i,930,Who (feat. BTS),Lauv,~how i'm feeling~,spotify:track:2qG81jL9UIP54uS8gYyP4k,Lauv:Who (feat. BTS),2qG81jL9UIP54uS8gYyP4k
204,ozdakaac3d5c3izl7tcrrzu7i,1090,Lie To Me,5 Seconds of Summer,Youngblood,spotify:track:3567eNX2L3RkkMkwspncMH,5 Seconds of Summer:Lie To Me,3567eNX2L3RkkMkwspncMH
205,ozdakaac3d5c3izl7tcrrzu7i,700,People Watching,Conan Gray,People Watching,spotify:track:4JeOesjcWWlprTAvucDSJX,Conan Gray:People Watching,4JeOesjcWWlprTAvucDSJX
206,ozdakaac3d5c3izl7tcrrzu7i,7440,Beautiful,Crush,"Guardian (Original Television Soundtrack), Pt. 4",spotify:track:6mzF8HvHdVrzJNd8M1uFCS,Crush:Beautiful,6mzF8HvHdVrzJNd8M1uFCS
207,ozdakaac3d5c3izl7tcrrzu7i,11720,rubberband,Tate McRae,rubberband,spotify:track:05ABOPiW13nqIedJfqmfPM,Tate McRae:rubberband,05ABOPiW13nqIedJfqmfPM
208,ozdakaac3d5c3izl7tcrrzu7i,112650,Night Changes,One Direction,FOUR,spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction:Night Changes,5O2P9iiztwhomNh8xkR9lJ
209,ozdakaac3d5c3izl7tcrrzu7i,109170,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,Lie To Me (feat. Julia Michaels),spotify:track:6GzApXoBQiiAjak3tOQfV3,5 Seconds of Summer:Lie To Me (feat. Julia Michaels),6GzApXoBQiiAjak3tOQfV3
210,ozdakaac3d5c3izl7tcrrzu7i,217773,Imagination,Shawn Mendes,Handwritten,spotify:track:21TcDbGosp7w9YhTjOszgA,Shawn Mendes:Imagination,21TcDbGosp7w9YhTjOszgA
211,ozdakaac3d5c3izl7tcrrzu7i,194758,To Be Young (feat. Doja Cat),Anne-Marie,To Be Young (feat. Doja Cat),spotify:track:4YAg8h8WliHZlW5wuv8Jpk,Anne-Marie:To Be Young (feat. Doja Cat),4YAg8h8WliHZlW5wuv8Jpk
212,ozdakaac3d5c3izl7tcrrzu7i,240133,Falling,Harry Styles,Fine Line,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles:Falling,1ZMiCix7XSAbfAJlEZWMCp
213,ozdakaac3d5c3izl7tcrrzu7i,9125,Graveyard,Halsey,Manic,spotify:track:2ufmtcIFdFpuUYBPXK5f67,Halsey:Graveyard,2ufmtcIFdFpuUYBPXK5f67
214,ozdakaac3d5c3izl7tcrrzu7i,254683,Kiss Me,Ed Sheeran,+,spotify:track:0Tel1fmuCxEFV6wBLXsEdk,Ed Sheeran:Kiss Me,0Tel1fmuCxEFV6wBLXsEdk
215,ozdakaac3d5c3izl7tcrrzu7i,183070,Overdrive,Conan Gray,Overdrive,spotify:track:3QyoC6OvQUmpQwQZ18iaTs,Conan Gray:Overdrive,3QyoC6OvQUmpQwQZ18iaTs
216,ozdakaac3d5c3izl7tcrrzu7i,199687,Not Angry,Chris James,Not Angry,spotify:track:720bDWggHx9KL3TzKZeM1c,Chris James:Not Angry,720bDWggHx9KL3TzKZeM1c
217,ozdakaac3d5c3izl7tcrrzu7i,146375,Fake,Lauv,Fake,spotify:track:4Gt2kh3QbAGU6yquOWn4aW,Lauv:Fake,4Gt2kh3QbAGU6yquOWn4aW
218,ozdakaac3d5c3izl7tcrrzu7i,19983,Heartbreak Anniversary,Giveon,TAKE TIME,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon:Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp
219,ozdakaac3d5c3izl7tcrrzu7i,184980,Finally // beautiful stranger,Halsey,Manic,spotify:track:42SOtYBdnfj9zEdZSlAq5k,Halsey:Finally // beautiful stranger,42SOtYBdnfj9zEdZSlAq5k
220,ozdakaac3d5c3izl7tcrrzu7i,167573,eight(Prod.&Feat. SUGA of BTS),IU,eight,spotify:track:0pYacDCZuRhcrwGUA5nTBe,IU:eight(Prod.&Feat. SUGA of BTS),0pYacDCZuRhcrwGUA5nTBe
221,ozdakaac3d5c3izl7tcrrzu7i,245266,The Story,Conan Gray,Kid Krow,spotify:track:5GVPVxgdgTKJFxSxLVIw1A,Conan Gray:The Story,5GVPVxgdgTKJFxSxLVIw1A
222,ozdakaac3d5c3izl7tcrrzu7i,4969,SLOW DANCING IN THE DARK,Joji,BALLADS 1,spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji:SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d
223,ozdakaac3d5c3izl7tcrrzu7i,1830,13,LANY,LANY,spotify:track:0WOvSEVpUGkNufX0w0M06F,LANY:13,0WOvSEVpUGkNufX0w0M06F
224,ozdakaac3d5c3izl7tcrrzu7i,960,Strawberries & Cigarettes,Troye Sivan,Strawberries & Cigarettes,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan:Strawberries & Cigarettes,3afkJSKX0EAMsJXTZnDXXJ
225,ozdakaac3d5c3izl7tcrrzu7i,3940,OK Not To Be OK,Marshmello,OK Not To Be OK,spotify:track:0zzVTGyRrWpQu8Fr28NRAv,Marshmello:OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv
226,ozdakaac3d5c3izl7tcrrzu7i,208000,Never Not,Lauv,I met you when I was 18.,spotify:track:4fFfyouye6vrX9o9z4PVMu,Lauv:Never Not,4fFfyouye6vrX9o9z4PVMu
